customer_id,transaction_date,product_category,amount,city,payment_type
C1712,2025-05-04,Electronics,129.12,London,Online
C1713,2025-07-20,Books,16.36,London,Cash
C1714,2025-10-01,Books,81.19,Belfast,Cash
C1715,2025-09-05,Electronics,27.93,London,Card
C1716,2025-07-03,Apparel,5.16,London,Cash
C1717,2025-11-18,Apparel,50.08,Manchester,Online
C1718,2025-10-23,Books,3.93,Manchester,Card
C1719,2025-09-20,Apparel,55.77,Manchester,Online
C1720,2025-06-05,Groceries,37.01,Belfast,Card
C1721,2026-03-05,Apparel,25.45,Manchester,Online
C1722,2025-09-02,Electronics,7.63,Glasgow,Card
C1723,2025-08-08,Electronics,155.53,London,Cash
C1724,2025-08-29,Books,60.03,London,Online
C1725,2025-12-17,Groceries,158.66,Belfast,Cash
C1726,2025-08-16,Groceries,82.35,London,Online
C1727,2026-01-03,Groceries,26.09,London,Card
C1728,2025-07-27,Apparel,46.32,Manchester,Card
C1729,2026-03-13,Electronics,73.13,London,Card
C1730,2026-03-06,Groceries,25.21,Belfast,Cash
C1731,2025-08-31,Electronics,173.41,Glasgow,Card
C1732,2025-11-26,Apparel,68.16,Manchester,Online
C1733,2025-12-19,Groceries,41.51,Belfast,Card
C1734,2025-05-21,Electronics,8.17,Manchester,Online
C1735,2025-07-20,Groceries,13.83,Manchester,Card
C1736,2026-02-19,Groceries,16.77,Manchester,Online
C1737,2025-12-17,Groceries,42.25,Manchester,Online
C1738,2025-05-24,Apparel,55.15,Belfast,Online
C1739,2025-04-19,Apparel,47.800000000000004,London,Cash
C1740,2025-06-14,Electronics,140.87,Glasgow,Cash
C1741,2025-05-14,Apparel,115.32,Belfast,Online
C1742,2025-08-01,Electronics,0.39,Manchester,Card
C1743,2025-05-22,Apparel,8.53,Glasgow,Cash
C1744,2025-08-20,Books,101.86,Belfast,Cash
C1745,2025-12-23,Books,7.25,Belfast,Cash
C1746,2026-03-03,Books,31.46,London,Cash
C1747,2026-01-04,Apparel,22.12,Manchester,Card
C1748,2025-11-11,Books,35.68,Manchester,Online
C1749,2026-01-25,Apparel,51.17,London,Online
C1750,2025-12-27,Groceries,56.37,Belfast,Cash
C1751,2025-05-10,Apparel,107.84,London,Online
C1752,2025-10-06,Electronics,13.76,London,Card
C1753,2025-04-10,Books,2.22,London,Online
C1754,2026-01-15,Electronics,87.1,Glasgow,Card
C1755,2025-05-31,Electronics,147.62,London,Online
C1756,2026-02-27,Groceries,57.37,Manchester,Card
C1757,2026-01-01,Books,28.44,London,Card
C1758,2026-02-06,Apparel,76.73,Glasgow,Cash
C1759,2025-11-20,Groceries,1.76,Glasgow,Card
C1760,2025-06-28,Electronics,9.06,London,Online
C1761,2025-12-15,Groceries,1.04,Manchester,Card
C1762,2025-04-27,Books,63.29,Manchester,Cash
C1763,2025-08-11,Apparel,110.9,Belfast,Online
C1764,2025-08-26,Electronics,21.81,London,Online
C1765,2025-09-28,Groceries,42.99,London,Cash
C1766,2025-10-14,Electronics,10.81,Manchester,Online
C1767,2026-03-10,Books,84.2,London,Online
C1768,2025-05-20,Books,107.82,Manchester,Cash
C1769,2025-08-09,Electronics,6.51,Glasgow,Online
C1770,2026-03-06,Apparel,76.33,London,Cash
C1771,2025-12-18,Electronics,15.53,Belfast,Cash
C1772,2025-06-16,Electronics,83.65,Manchester,Card
C1773,2026-01-01,Books,20.64,London,Cash
C1774,2025-12-24,Groceries,8.84,London,Cash
C1775,2026-01-09,Apparel,7.05,Manchester,Cash
C1776,2025-04-22,Groceries,19.14,Manchester,Online
C1777,2025-11-20,Electronics,20.9,Manchester,Card
C1778,2025-09-11,Electronics,17.15,Manchester,Cash
C1779,2025-05-16,Apparel,10.56,Glasgow,Cash
C1780,2025-06-25,Books,0.19,Belfast,Card
C1781,2025-10-09,Books,60.61,Manchester,Cash
C1782,2025-05-11,Apparel,112.74,Manchester,Cash
C1783,2026-02-28,Apparel,0.72,Belfast,Cash
C1784,2025-06-15,Apparel,23.7,Glasgow,Online
C1785,2025-09-29,Books,90.6,London,Cash
C1786,2026-03-28,Books,64.89,Manchester,Online
C1787,2025-11-10,Electronics,67.05,Belfast,Online
C1788,2025-06-30,Groceries,4.56,Glasgow,Cash
C1789,2026-01-28,Electronics,45.35,Manchester,Card
C1790,2025-04-22,Books,43.71,Belfast,Online
C1791,2025-05-24,Books,44.61,Manchester,Cash
C1792,2026-01-25,Apparel,18.74,Manchester,Online
C1793,2025-04-12,Groceries,62.4,Glasgow,Cash
C1794,2025-11-14,Books,1.98,Belfast,Online
C1795,2025-12-27,Groceries,22.53,London,Card
C1796,2025-05-04,Electronics,13.7,London,Cash
C1797,2025-09-28,Apparel,1.96,Manchester,Card
C1798,2025-10-10,Electronics,104.26,Manchester,Card
C1799,2025-10-09,Books,14.22,London,Online
C1800,2025-11-10,Apparel,40.8,Manchester,Online
C1801,2025-12-01,Groceries,141.98,London,Card
C1802,2025-04-30,Apparel,23.14,London,Card
C1803,2026-03-06,Apparel,25.95,London,Cash
C1804,2025-09-11,Groceries,20.52,Glasgow,Card
C1805,2025-08-03,Apparel,264.34,London,Cash
C1806,2025-09-22,Books,5.48,Belfast,Card
C1807,2025-04-22,Groceries,83.5,Manchester,Online
C1808,2026-02-16,Apparel,8.19,Belfast,Cash
C1809,2026-01-15,Books,93.19,Belfast,Card
C1810,2026-02-04,Groceries,0.97,London,Online
C1811,2025-07-30,Books,37.55,Manchester,Cash
C1812,2025-10-09,Books,1.48,Manchester,Card
C1813,2025-07-17,Groceries,130.46,Glasgow,Cash
C1814,2025-10-08,Groceries,59.33,Belfast,Cash
C1815,2025-12-18,Apparel,3.91,London,Card
C1816,2025-08-18,Apparel,20.08,London,Cash
C1817,2025-09-10,Electronics,15.03,Manchester,Cash
C1818,2025-09-19,Groceries,102.41,Glasgow,Cash
C1819,2026-01-02,Electronics,131.11,Manchester,Cash
C1820,2025-09-25,Apparel,40.55,London,Card
C1821,2025-06-22,Electronics,20.95,Glasgow,Online
C1822,2025-10-16,Groceries,15.61,Belfast,Online
C1823,2026-01-20,Electronics,76.07,Glasgow,Online
C1824,2026-01-21,Groceries,26.78,Belfast,Card
C1825,2026-01-06,Groceries,45.05,Manchester,Online
C1826,2025-11-18,Groceries,102.28,Belfast,Online
C1827,2025-09-04,Books,0.86,Manchester,Cash
C1828,2025-09-23,Groceries,11.15,Belfast,Card
C1829,2025-08-19,Apparel,16.65,Glasgow,Cash
C1830,2025-09-17,Electronics,44.89,London,Online
C1831,2025-08-07,Apparel,82.77,Belfast,Card
C1832,2025-06-21,Groceries,54.82,Glasgow,Card
C1833,2025-09-24,Groceries,18.19,London,Online
C1834,2025-04-25,Apparel,170.02,Manchester,Card
C1835,2026-03-08,Groceries,61.1,Belfast,Online
C1836,2026-01-08,Apparel,154.84,Glasgow,Card
C1837,2026-02-26,Books,58.0,Manchester,Cash
C1838,2025-11-21,Apparel,12.47,London,Cash
C1839,2026-01-15,Electronics,84.58,Glasgow,Online
C1840,2025-06-10,Books,58.94,Belfast,Cash
C1841,2025-11-11,Books,73.09,Manchester,Online
C1842,2025-07-12,Apparel,42.63,London,Card
C1843,2026-01-14,Books,9.88,London,Cash
C1844,2025-07-10,Apparel,8.39,Manchester,Online
C1845,2025-05-24,Electronics,12.54,Manchester,Cash
C1846,2025-12-14,Apparel,27.79,Belfast,Online
C1847,2025-11-19,Apparel,12.11,Manchester,Cash
C1848,2025-05-05,Apparel,163.92,London,Online
C1849,2026-01-27,Groceries,6.9,Belfast,Card
C1850,2025-12-11,Electronics,44.73,London,Card
C1851,2026-01-14,Groceries,23.31,Glasgow,Online
C1852,2026-01-16,Apparel,40.13,Belfast,Cash
C1853,2025-12-10,Books,54.27,Belfast,Online
C1854,2026-03-13,Books,60.3,Glasgow,Online
C1855,2025-05-02,Apparel,83.85,Belfast,Cash
C1856,2026-01-26,Groceries,36.1,Manchester,Cash
C1857,2025-10-28,Groceries,920.1,Belfast,Online
C1858,2025-05-07,Books,76.62,London,Online
C1859,2026-01-18,Groceries,15.14,London,Cash
C1860,2026-03-22,Groceries,4.68,Glasgow,Cash
C1861,2025-04-28,Books,25.89,London,Card
C1862,2025-08-18,Electronics,136.5,Belfast,Online
C1863,2026-02-27,Apparel,4.64,Manchester,Online
C1864,2025-05-10,Groceries,72.4,Manchester,Cash
C1865,2025-11-03,Books,52.7,Belfast,Online
C1866,2025-06-18,Books,76.9,Glasgow,Online
C1867,2026-03-01,Groceries,6.64,London,Card
C1868,2025-07-16,Books,30.61,Manchester,Online
C1869,2025-09-15,Apparel,15.27,Belfast,Cash
C1870,2025-05-19,Electronics,22.68,Manchester,Card
C1871,2026-01-09,Apparel,8.06,Manchester,Online
C1872,2025-06-01,Books,68.36,Manchester,Cash
C1873,2026-02-10,Books,20.95,Manchester,Cash
C1874,2025-09-03,Groceries,1.12,Glasgow,Card
C1875,2025-12-23,Electronics,27.5,London,Cash
C1876,2025-11-02,Electronics,44.8,Glasgow,Cash
C1877,2025-11-04,Electronics,91.11,Glasgow,Card
C1878,2025-10-19,Electronics,39.71,Manchester,Online
C1879,2026-03-31,Books,0.44,London,Online
C1880,2026-02-28,Electronics,38.37,Belfast,Cash
C1881,2025-12-19,Books,64.11,London,Cash
C1882,2026-02-11,Electronics,17.29,Glasgow,Online
C1883,2025-12-18,Books,43.17,Belfast,Online
C1884,2025-11-10,Groceries,87.72,Belfast,Cash
C1885,2025-06-20,Groceries,62.04,Glasgow,Card
C1886,2025-10-28,Books,12.64,London,Card
C1887,2025-04-15,Electronics,55.96,Belfast,Cash
C1888,2025-07-18,Groceries,42.08,London,Online
C1889,2026-02-15,Groceries,82.43,Belfast,Card
C1890,2026-03-27,Apparel,177.64,London,Cash
C1891,2025-06-13,Electronics,32.81,Belfast,Card
C1892,2025-05-16,Electronics,60.83,Belfast,Card
C1893,2025-08-05,Apparel,8.67,Glasgow,Cash
C1894,2025-06-21,Apparel,93.2,Glasgow,Card
C1895,2025-07-06,Electronics,6.03,Glasgow,Cash
C1896,2026-01-31,Books,15.64,Glasgow,Online
C1897,2026-02-06,Groceries,75.09,Belfast,Online
C1898,2025-10-01,Groceries,1.21,Belfast,Cash
C1899,2026-03-01,Apparel,304.11,Glasgow,Card
C1900,2025-06-29,Electronics,85.45,London,Card
C1901,2025-08-31,Books,68.51,Manchester,Online
C1902,2026-03-25,Electronics,9.95,Manchester,Online
C1903,2026-02-25,Electronics,42.12,Manchester,Card
C1904,2025-10-14,Groceries,146.6,Glasgow,Online
C1905,2025-06-02,Groceries,107.93,Manchester,Cash
C1906,2026-03-16,Electronics,28.13,Glasgow,Online
C1907,2026-01-13,Electronics,6.33,Glasgow,Online
C1908,2025-11-23,Apparel,20.02,Glasgow,Cash
C1909,2025-04-27,Apparel,2.38,London,Cash
C1910,2025-10-19,Apparel,10.72,London,Online
C1911,2025-05-16,Groceries,104.45,Belfast,Cash
C1912,2025-07-05,Groceries,78.47,Manchester,Cash
C1913,2026-04-01,Books,2.37,Glasgow,Card
C1914,2025-04-30,Apparel,27.61,Glasgow,Cash
C1915,2025-09-16,Books,0.55,Manchester,Cash
C1916,2026-03-26,Electronics,32.73,London,Online
C1917,2025-11-07,Groceries,17.14,Manchester,Card
C1918,2026-01-09,Groceries,3.22,London,Online
C1919,2026-03-01,Groceries,14.1,Manchester,Online
C1920,2025-06-11,Books,45.19,Belfast,Cash
C1921,2025-05-12,Books,8.59,Belfast,Cash
C1922,2025-04-09,Books,41.9,Glasgow,Cash
C1923,2025-10-24,Apparel,26.81,Glasgow,Online
C1924,2025-10-07,Electronics,51.31,Belfast,Online
C1925,2025-05-10,Groceries,8.3,London,Online
C1926,2025-09-04,Groceries,35.2,Belfast,Card
C1927,2025-11-26,Books,16.81,Manchester,Cash
C1928,2025-07-08,Electronics,67.71,London,Card
C1929,2025-09-28,Electronics,90.09,Belfast,Online
C1930,2026-03-08,Electronics,9.49,Manchester,Card
C1931,2025-05-29,Electronics,15.15,Belfast,Card
C1932,2025-07-27,Apparel,19.76,Manchester,Online
C1933,2025-09-19,Books,113.54,Belfast,Cash
C1934,2025-08-13,Apparel,51.55,Glasgow,Cash
C1935,2026-03-15,Books,21.6,Belfast,Cash
C1936,2026-01-22,Electronics,17.7,Manchester,Card
C1937,2025-05-16,Apparel,11.62,Glasgow,Cash
C1938,2026-01-27,Apparel,32.68,Manchester,Card
C1939,2026-01-11,Groceries,121.01,Glasgow,Online
C1940,2025-06-26,Electronics,57.24,London,Cash
C1941,2025-06-09,Books,71.95,London,Online
C1942,2025-06-21,Apparel,247.23,Manchester,Cash
C1943,2025-09-05,Groceries,13.85,Glasgow,Card
C1944,2025-09-23,Apparel,100.64,Manchester,Card
C1945,2026-01-22,Electronics,59.99,Glasgow,Cash
C1946,2025-04-25,Groceries,50.79,London,Cash
C1947,2025-09-09,Groceries,16.94,London,Cash
C1948,2026-03-20,Books,14.93,London,Card
C1949,2025-12-13,Groceries,48.56,Manchester,Card
C1950,2026-02-11,Books,229.6,Glasgow,Online
C1951,2025-09-10,Groceries,11.5,Manchester,Online
C1952,2025-07-21,Apparel,59.43,Glasgow,Cash
C1953,2026-02-04,Books,17.68,London,Card
C1954,2026-02-04,Apparel,54.02,Belfast,Cash
C1955,2025-09-17,Electronics,10.54,Manchester,Card
C1956,2025-12-19,Apparel,49.91,Belfast,Card
C1957,2026-02-05,Apparel,0.32,London,Card
C1958,2026-01-27,Books,18.53,Glasgow,Card
C1959,2026-03-14,Electronics,25.56,Glasgow,Card
C1960,2025-06-13,Groceries,22.32,Belfast,Card
C1961,2026-04-04,Books,7.11,Belfast,Cash
C1962,2025-12-17,Groceries,3.74,Glasgow,Card
C1963,2025-11-27,Books,41.27,Belfast,Card
C1964,2026-03-29,Electronics,8.58,Manchester,Card
C1965,2025-07-13,Groceries,37.7,London,Online
C1966,2026-01-11,Apparel,91.4,Belfast,Online
C1967,2025-08-23,Groceries,187.89,London,Cash
C1968,2025-05-31,Electronics,55.53,Glasgow,Online
C1969,2025-11-04,Groceries,79.93,Manchester,Online
C1970,2025-04-22,Groceries,0.91,Belfast,Card
C1971,2025-07-30,Books,91.15,Glasgow,Online
C1972,2025-07-21,Electronics,76.45,Belfast,Cash
C1973,2025-04-23,Electronics,281.37,Glasgow,Cash
C1974,2025-06-29,Electronics,61.74,Manchester,Online
C1975,2025-10-30,Books,24.52,London,Cash
C1976,2025-05-31,Books,54.69,Belfast,Online
C1977,2025-06-25,Books,2.31,Belfast,Online
C1978,2025-07-22,Groceries,12.27,Belfast,Cash
C1979,2026-01-20,Books,21.23,Glasgow,Cash
C1980,2025-11-09,Groceries,45.83,London,Cash
C1981,2025-11-05,Apparel,59.1,Manchester,Cash
C1982,2025-10-22,Groceries,24.64,Belfast,Cash
C1983,2025-06-07,Groceries,133.28,Belfast,Card
C1984,2025-11-26,Electronics,160.85,Belfast,Cash
C1985,2025-12-13,Books,5.14,Belfast,Card
C1986,2025-09-28,Electronics,93.31,Belfast,Cash
C1987,2025-11-13,Books,5.83,London,Card
C1988,2025-10-25,Books,34.86,London,Cash
C1989,2025-04-25,Groceries,44.01,Glasgow,Cash
C1990,2025-07-19,Books,58.49,Belfast,Cash
C1991,2025-12-24,Books,37.19,Glasgow,Online
C1992,2025-11-16,Groceries,0.8,Glasgow,Cash
C1993,2025-08-24,Apparel,62.78,Belfast,Cash
C1994,2026-01-28,Electronics,23.74,London,Online
C1995,2025-08-15,Apparel,11.24,Glasgow,Online
C1996,2026-02-09,Apparel,12.18,Glasgow,Online
C1997,2025-05-28,Apparel,4.47,Belfast,Online
C1998,2025-12-10,Books,34.98,Manchester,Online
C1999,2025-05-21,Apparel,19.58,Glasgow,Online
C2000,2025-06-10,Books,11.43,London,Card
C2001,2025-11-07,Electronics,126.47,London,Cash
C2002,2025-11-12,Electronics,175.95,Belfast,Online
C2003,2025-11-01,Electronics,34.4,London,Cash
C2004,2025-06-14,Electronics,99.54,Glasgow,Online
C2005,2025-12-19,Apparel,12.34,London,Cash
C2006,2026-02-22,Groceries,14.99,Manchester,Cash
C2007,2026-02-27,Electronics,1.44,Glasgow,Online
C2008,2025-05-28,Apparel,66.56,Glasgow,Online
C2009,2025-05-31,Apparel,1.79,Manchester,Online
C2010,2025-08-08,Electronics,40.92,Manchester,Cash
C2011,2025-09-11,Groceries,29.16,London,Online
C2012,2025-05-14,Electronics,11.18,Belfast,Online
C2013,2026-01-04,Books,1.44,Belfast,Card
C2014,2025-12-05,Apparel,41.87,London,Card
C2015,2026-02-24,Groceries,5.26,Manchester,Cash
C2016,2026-01-11,Electronics,45.97,Manchester,Card
C2017,2025-10-21,Groceries,0.03,London,Card
C2018,2026-03-31,Apparel,55.86,Manchester,Card
C2019,2026-02-11,Electronics,8.93,Belfast,Cash
C2020,2026-01-05,Groceries,57.9,Belfast,Online
C2021,2025-11-16,Groceries,26.58,Manchester,Cash
C2022,2025-11-29,Books,69.23,Manchester,Card
C2023,2026-04-06,Books,31.33,Manchester,Online
C2024,2026-03-08,Apparel,22.22,Manchester,Card
C2025,2025-06-29,Electronics,96.71,Belfast,Online
C2026,2026-01-12,Groceries,38.15,Belfast,Card
C2027,2025-07-24,Books,38.28,Glasgow,Card
C2028,2026-02-16,Books,118.54,London,Online
C2029,2025-10-14,Books,32.25,Glasgow,Online
C2030,2025-05-16,Books,1.21,Manchester,Online
C2031,2026-01-10,Groceries,10.56,Glasgow,Card
C2032,2025-09-29,Electronics,18.41,Belfast,Cash
C2033,2025-05-12,Apparel,2.49,Glasgow,Online
C2034,2025-04-21,Electronics,28.84,London,Online
C2035,2026-01-28,Groceries,13.66,Manchester,Cash
C2036,2025-05-09,Books,5.3,Glasgow,Online
C2037,2025-09-25,Books,6.32,Glasgow,Card
C2038,2025-12-29,Apparel,46.62,Glasgow,Online
C2039,2025-11-19,Books,4.53,London,Cash
C2040,2025-11-22,Apparel,180.24,Manchester,Cash
C2041,2025-05-08,Books,10.07,London,Online
C2042,2025-09-17,Electronics,40.18,Glasgow,Online
C2043,2026-01-04,Electronics,14.55,Glasgow,Card
C2044,2025-10-16,Electronics,74.82,London,Cash
C2045,2025-11-29,Groceries,117.97,Glasgow,Card
C2046,2025-12-24,Apparel,28.09,Manchester,Online
C2047,2025-10-01,Electronics,5.29,Manchester,Cash
C2048,2026-04-05,Apparel,19.39,Manchester,Cash
C2049,2025-10-12,Apparel,165.67,Glasgow,Card
C2050,2025-07-16,Groceries,39.35,London,Card
C2051,2025-12-20,Electronics,75.45,Glasgow,Card
C2052,2025-06-13,Groceries,1.62,London,Card
C2053,2025-09-30,Groceries,54.34,Glasgow,Card
C2054,2026-03-15,Apparel,38.21,Belfast,Cash
C2055,2025-04-27,Groceries,18.74,London,Online
C2056,2025-09-30,Books,98.85,London,Cash
C2057,2025-05-19,Apparel,48.56,London,Card
C2058,2025-07-16,Electronics,46.88,Belfast,Online
C2059,2025-07-25,Books,44.14,London,Card
C2060,2026-02-02,Books,49.13,Manchester,Card
C2061,2026-03-10,Apparel,105.4,Manchester,Online
C2062,2025-12-31,Apparel,7.03,Belfast,Card
C2063,2025-09-10,Groceries,19.94,Belfast,Card
C2064,2025-04-22,Apparel,10.08,Belfast,Card
C2065,2025-05-14,Books,39.04,Belfast,Cash
C2066,2026-01-17,Electronics,26.22,Glasgow,Card
C2067,2025-12-22,Groceries,63.96,London,Cash
C2068,2025-09-29,Electronics,39.58,Glasgow,Cash
C2069,2025-06-20,Electronics,31.87,London,Online
C2070,2025-05-10,Apparel,124.29,Manchester,Cash
C2071,2025-04-16,Books,90.45,London,Card
C2072,2025-05-02,Groceries,16.44,London,Online
C2073,2025-11-21,Books,0.56,Glasgow,Card
C2074,2025-07-27,Electronics,68.92,Glasgow,Online
C2075,2025-08-27,Electronics,33.27,Glasgow,Online
C2076,2025-06-11,Electronics,170.47,Glasgow,Card
C2077,2025-11-07,Apparel,36.49,Manchester,Card
C2078,2026-02-26,Groceries,43.38,Glasgow,Card
C2079,2025-06-19,Apparel,24.87,Manchester,Cash
C2080,2025-08-22,Books,30.25,Belfast,Cash
C2081,2026-03-10,Electronics,123.48,London,Online
C2082,2025-12-09,Books,88.41,Belfast,Card
C2083,2025-05-26,Apparel,51.98,Glasgow,Card
C2084,2025-10-21,Apparel,77.35,London,Card
C2085,2025-06-04,Electronics,41.39,Glasgow,Online
C2086,2025-04-26,Electronics,34.02,Belfast,Online
C2087,2025-12-26,Electronics,191.21,London,Cash
C2088,2025-08-08,Electronics,129.22,Manchester,Cash
C2089,2025-10-27,Electronics,10.51,Manchester,Card
C2090,2025-11-18,Books,194.23,Glasgow,Online
C2091,2026-02-04,Apparel,43.45,Glasgow,Cash
C2092,2025-06-01,Apparel,47.09,Manchester,Card
C2093,2025-07-14,Electronics,130.97,Belfast,Online
C2094,2025-10-15,Electronics,109.81,London,Cash
C2095,2025-09-26,Electronics,8.04,Belfast,Card
C2096,2025-04-17,Apparel,29.39,London,Cash
C2097,2025-10-18,Electronics,25.42,London,Online
C2098,2025-10-06,Groceries,87.82,Belfast,Card
C2099,2025-04-16,Groceries,9.26,London,Cash
C2100,2025-08-18,Books,94.18,Glasgow,Card
C2101,2025-10-26,Books,21.19,Manchester,Card
C2102,2026-02-22,Groceries,18.95,Belfast,Online
C2103,2025-08-14,Apparel,4.33,London,Cash
C2104,2025-08-16,Apparel,56.72,Belfast,Cash
C2105,2025-09-16,Groceries,36.27,London,Online
C2106,2026-01-20,Groceries,73.41,London,Card
C2107,2025-11-04,Electronics,20.69,Belfast,Online
C2108,2025-06-26,Electronics,29.56,London,Card
C2109,2025-11-22,Apparel,112.24,Glasgow,Card
C2110,2026-03-03,Books,11.98,Belfast,Cash
C2111,2026-02-27,Books,7.08,Belfast,Card
C2112,2025-05-26,Electronics,10.2,Belfast,Card
C2113,2025-10-27,Electronics,116.99,Glasgow,Card
C2114,2025-08-04,Electronics,64.15,Glasgow,Online
C2115,2025-09-16,Electronics,4.02,London,Card
C2116,2025-04-18,Books,148.79,Belfast,Cash
C2117,2025-06-01,Groceries,43.59,London,Online
C2118,2026-03-31,Apparel,7.29,Glasgow,Card
C2119,2026-03-30,Electronics,122.6,Manchester,Card
C2120,2025-08-25,Apparel,12.76,Manchester,Online
C2121,2026-03-03,Apparel,96.81,Manchester,Online
C2122,2025-11-25,Groceries,86.82,Glasgow,Online
C2123,2025-11-09,Apparel,81.03,Belfast,Cash
C2124,2026-02-23,Books,12.1,Glasgow,Online
C2125,2026-01-11,Groceries,263.37,Belfast,Cash
C2126,2026-02-22,Apparel,1.88,Manchester,Online
C2127,2025-07-15,Apparel,38.86,Manchester,Online
C2128,2026-01-12,Apparel,27.6,Glasgow,Cash
C2129,2026-01-15,Apparel,15.19,Belfast,Card
C2130,2026-01-18,Groceries,25.97,Belfast,Card
C2131,2026-03-21,Apparel,4.5,London,Cash
C2132,2025-09-27,Books,53.5,London,Card
C2133,2026-03-27,Groceries,2.24,London,Online
C2134,2025-05-24,Books,50.07,London,Card
C2135,2025-08-23,Books,29.76,London,Cash
C2136,2025-05-23,Groceries,24.01,London,Online
C2137,2025-12-18,Electronics,32.65,Glasgow,Card
C2138,2025-11-15,Groceries,4.67,London,Cash
C2139,2025-10-03,Books,127.67,Glasgow,Card
C2140,2026-03-09,Books,29.12,Belfast,Card
C2141,2025-10-21,Electronics,0.22,Belfast,Cash
C2142,2025-09-14,Electronics,2.61,Glasgow,Cash
C2143,2025-07-14,Books,33.71,Belfast,Cash
C2144,2026-03-08,Books,36.59,London,Card
C2145,2025-10-15,Books,305.87,London,Cash
C2146,2026-03-14,Books,3.58,London,Cash
C2147,2025-10-17,Electronics,23.29,Belfast,Online
C2148,2025-06-27,Groceries,81.18,Manchester,Online
C2149,2025-06-22,Electronics,2.04,Belfast,Card
C2150,2025-08-17,Apparel,216.4,Glasgow,Cash
C2151,2026-01-16,Groceries,51.2,London,Card
C2152,2025-08-17,Electronics,58.05,London,Cash
C2153,2025-05-17,Apparel,83.61,Belfast,Cash
C2154,2025-06-01,Books,48.76,Belfast,Cash
C2155,2025-09-19,Groceries,79.05,Belfast,Online
C2156,2026-03-20,Groceries,3.05,Glasgow,Card
C2157,2026-02-17,Apparel,71.6,Manchester,Card
C2158,2026-01-07,Groceries,48.27,Glasgow,Online
C2159,2025-09-06,Books,134.72,Manchester,Cash
C2160,2025-12-24,Electronics,3.22,Belfast,Card
C2161,2025-12-06,Apparel,26.37,London,Card
C2162,2025-05-07,Groceries,19.56,Manchester,Cash
C2163,2025-10-01,Books,122.83,Belfast,Online
C2164,2025-06-06,Electronics,126.88,Glasgow,Cash
C2165,2025-07-18,Electronics,12.73,Manchester,Card
C2166,2025-10-30,Electronics,28.86,Glasgow,Online
C2167,2025-07-17,Books,4.62,Belfast,Card
C2168,2025-06-09,Electronics,4.66,Manchester,Cash
C2169,2026-02-04,Electronics,18.84,Belfast,Online
C2170,2026-02-03,Apparel,79.57,London,Online
C2171,2025-11-03,Groceries,40.66,Glasgow,Card
C2172,2025-07-31,Apparel,21.36,Manchester,Cash
C2173,2025-10-27,Apparel,135.63,Manchester,Cash
C2174,2025-05-22,Books,16.82,Manchester,Cash
C2175,2025-10-04,Electronics,15.3,Belfast,Cash
C2176,2025-10-11,Electronics,17.56,Belfast,Cash
C2177,2025-09-23,Groceries,69.29,Belfast,Cash
C2178,2025-07-26,Groceries,62.47,London,Cash
C2179,2025-04-30,Electronics,19.96,London,Cash
