customer_id,transaction_date,product_category,amount,city,payment_type,anomaly
C1423,2025-11-06,Books,87.02,Glasgow,Cash,False
C1424,2025-10-11,Electronics,19.0,London,Cash,False
C1425,2025-12-20,Groceries,15.05,Belfast,Online,False
C1426,2025-06-02,Books,1.84,London,Card,False
C1427,2026-01-31,Books,5.02,Belfast,Cash,False
C1428,2026-03-12,Books,209.32,Manchester,Card,True
C1429,2025-12-17,Books,23.3,London,Card,False
C1430,2025-05-31,Electronics,3.94,Belfast,Cash,False
C1431,2025-05-28,Groceries,45.83,London,Online,False
C1432,2025-09-10,Apparel,39.52,London,Cash,False
C1433,2025-04-08,Groceries,94.04,Belfast,Online,False
C1434,2025-11-30,Electronics,95.43,London,Cash,False
C1435,2026-04-04,Apparel,31.64,Belfast,Card,False
C1436,2025-05-03,Electronics,27.36,Glasgow,Card,False
C1437,2025-11-14,Apparel,66.26,Glasgow,Online,False
C1438,2025-08-04,Books,31.02,Glasgow,Online,False
C1439,2025-07-29,Groceries,20.79,Manchester,Cash,False
C1440,2025-09-29,Electronics,10.88,Glasgow,Card,False
C1441,2026-02-25,Apparel,53.44,London,Online,False
C1442,2026-01-05,Electronics,23.25,Glasgow,Online,False
C1443,2025-10-17,Groceries,23.83,London,Cash,False
C1444,2026-04-05,Electronics,1.99,Belfast,Cash,False
C1445,2026-01-19,Electronics,105.2,Belfast,Online,False
C1446,2025-08-06,Electronics,28.53,Manchester,Cash,False
C1447,2025-04-12,Apparel,170.07,Manchester,Cash,True
C1448,2026-01-03,Apparel,230.58,London,Cash,True
C1449,2025-12-07,Apparel,14.59,London,Card,False
C1450,2025-05-24,Books,6.54,Manchester,Card,False
C1451,2025-08-10,Apparel,88.16,Manchester,Card,False
C1452,2025-07-21,Electronics,19.58,Manchester,Card,False
C1453,2025-12-05,Electronics,0.51,Belfast,Card,False
C1454,2025-08-26,Apparel,37.5,Belfast,Card,False
C1455,2025-10-23,Electronics,78.25,Manchester,Card,False
C1456,2025-04-22,Books,69.81,London,Card,False
C1457,2025-05-08,Electronics,34.76,London,Online,False
C1458,2025-05-17,Books,52.52,London,Cash,False
C1459,2026-01-23,Electronics,23.6,Glasgow,Cash,False
C1460,2025-11-23,Electronics,64.25,Manchester,Cash,False
C1461,2025-06-26,Groceries,142.81,Manchester,Card,True
C1462,2026-02-23,Books,145.49,Manchester,Cash,True
C1463,2026-02-03,Books,64.81,London,Card,False
C1464,2025-05-08,Electronics,4.82,Belfast,Cash,False
C1465,2025-07-06,Groceries,78.46,London,Online,False
C1466,2025-06-27,Electronics,7.5,Glasgow,Cash,False
C1467,2025-12-19,Books,64.5,Belfast,Online,False
C1468,2026-03-27,Groceries,10.03,Manchester,Cash,False
C1469,2025-09-15,Electronics,14.21,Glasgow,Card,False
C1470,2025-11-21,Electronics,24.2,Glasgow,Cash,False
C1471,2025-07-16,Electronics,4.37,Belfast,Online,False
C1472,2025-09-28,Electronics,140.61,London,Cash,True
C1473,2025-08-23,Groceries,7.12,Belfast,Cash,False
C1474,2025-07-23,Electronics,69.69,Belfast,Cash,False
C1475,2025-06-04,Books,25.08,Glasgow,Online,False
C1476,2025-08-04,Books,18.46,Belfast,Card,False
C1477,2026-03-10,Apparel,6.98,Belfast,Card,False
C1478,2026-02-17,Groceries,86.98,Belfast,Online,False
C1479,2025-08-21,Books,19.22,Glasgow,Cash,False
C1480,2025-09-14,Apparel,61.88,Glasgow,Cash,False
C1481,2025-07-18,Apparel,1.67,Manchester,Online,False
C1482,2025-11-22,Books,20.2,Manchester,Online,False
C1483,2026-04-02,Books,126.41,Belfast,Online,True
C1484,2026-03-07,Electronics,39.55,Manchester,Card,False
C1485,2025-09-06,Apparel,21.81,Manchester,Card,False
C1486,2025-10-19,Books,14.8,Belfast,Online,False
C1487,2025-10-25,Electronics,47.4,Manchester,Online,False
C1488,2025-08-05,Books,6.65,Belfast,Card,False
C1489,2025-11-02,Books,26.46,Glasgow,Cash,False
C1490,2025-10-06,Books,82.26,Belfast,Cash,False
C1491,2025-08-28,Books,18.98,London,Card,False
C1492,2025-07-26,Electronics,97.3,Belfast,Cash,False
C1493,2025-06-12,Books,36.62,Belfast,Cash,False
C1494,2025-04-07,Electronics,57.0,Belfast,Cash,False
C1495,2025-04-16,Electronics,259.83,Belfast,Card,True
C1496,2025-11-24,Apparel,17.14,Belfast,Online,False
C1497,2025-05-16,Books,179.4,Manchester,Online,True
C1498,2025-10-20,Apparel,11.67,Glasgow,Card,False
C1499,2026-02-03,Apparel,39.51,Manchester,Cash,False
C1500,2026-03-17,Groceries,1.64,London,Card,False
C1501,2026-04-02,Groceries,138.97,Glasgow,Online,True
C1502,2025-06-09,Groceries,100.41,Glasgow,Online,False
C1503,2025-11-13,Groceries,60.77,Belfast,Cash,False
C1504,2025-09-23,Apparel,1.55,London,Online,False
C1505,2025-07-18,Apparel,3.64,Glasgow,Card,False
C1506,2025-09-15,Groceries,130.31,Glasgow,Online,True
C1507,2025-06-08,Books,18.82,Manchester,Card,False
C1508,2026-04-07,Apparel,28.05,Manchester,Cash,False
C1509,2025-07-02,Groceries,33.82,Belfast,Cash,False
C1510,2026-04-07,Groceries,238.03,Manchester,Online,True
C1511,2025-12-31,Electronics,77.11,Manchester,Cash,False
C1512,2025-09-01,Electronics,20.78,London,Card,False
C1513,2025-06-05,Apparel,37.75,London,Online,False
C1514,2025-08-19,Electronics,112.69,Glasgow,Card,True
C1515,2025-10-05,Electronics,11.6,Belfast,Cash,False
C1516,2025-08-25,Apparel,2.21,Belfast,Online,False
C1517,2025-12-20,Electronics,102.51,Belfast,Online,False
C1518,2025-06-18,Apparel,20.12,Glasgow,Card,False
C1519,2025-09-11,Books,9.37,London,Cash,False
C1520,2025-12-23,Apparel,76.43,Manchester,Card,False
C1521,2025-11-23,Electronics,16.84,Glasgow,Cash,False
C1522,2025-08-04,Books,109.6,Glasgow,Card,True
C1523,2025-10-20,Groceries,41.5,Belfast,Online,False
C1524,2025-10-04,Groceries,3.61,Belfast,Online,False
C1525,2025-12-15,Groceries,37.99,Belfast,Cash,False
C1526,2025-09-12,Apparel,54.65,Belfast,Cash,False
C1527,2025-11-29,Electronics,38.81,Belfast,Cash,False
C1528,2026-02-18,Electronics,43.16,Manchester,Online,False
C1529,2025-12-01,Books,15.28,Manchester,Card,False
C1530,2025-08-28,Books,41.01,Glasgow,Cash,False
C1531,2026-03-05,Electronics,18.97,Glasgow,Card,False
C1532,2026-01-28,Apparel,11.94,London,Online,False
C1533,2025-07-17,Books,150.2,Manchester,Cash,True
C1534,2025-07-07,Electronics,144.63,Manchester,Online,True
C1535,2025-07-01,Apparel,67.32,London,Online,False
C1536,2025-11-07,Groceries,18.56,Manchester,Online,False
C1537,2026-03-12,Groceries,126.8,Manchester,Online,True
C1538,2025-11-03,Groceries,16.57,Glasgow,Online,False
C1539,2025-12-01,Groceries,11.55,London,Cash,False
C1540,2025-11-13,Books,29.91,Belfast,Cash,False
C1541,2026-02-21,Apparel,14.59,London,Cash,False
C1542,2025-04-21,Apparel,175.28,Glasgow,Cash,True
C1543,2025-12-05,Books,84.26,Manchester,Card,False
C1544,2025-06-29,Books,4.69,Manchester,Online,False
C1545,2026-03-05,Books,44.34,London,Online,False
C1546,2025-12-09,Groceries,38.79,Belfast,Cash,False
C1547,2025-06-25,Apparel,102.98,Belfast,Cash,False
C1548,2025-06-07,Apparel,12.09,London,Online,False
C1549,2026-03-02,Groceries,30.88,Glasgow,Online,False
C1550,2025-10-13,Groceries,53.81,Glasgow,Cash,False
C1551,2025-12-14,Electronics,121.61,Belfast,Online,True
C1552,2025-07-08,Electronics,44.73,Glasgow,Card,False
C1553,2025-09-18,Books,43.15,London,Cash,False
C1554,2025-10-12,Apparel,135.19,Belfast,Card,True
C1555,2025-05-24,Books,38.21,London,Online,False
C1556,2026-02-19,Groceries,17.73,Belfast,Card,False
C1557,2026-03-25,Electronics,58.03,Manchester,Online,False
C1558,2026-03-13,Books,35.68,London,Card,False
C1559,2025-07-08,Electronics,22.61,Glasgow,Online,False
C1560,2025-11-19,Books,14.1,Manchester,Online,False
C1561,2025-09-18,Books,86.5,Belfast,Card,False
C1562,2026-01-09,Books,21.97,Glasgow,Card,False
C1563,2025-11-19,Apparel,28.34,Belfast,Online,False
C1564,2025-08-16,Books,29.05,London,Cash,False
C1565,2025-04-09,Books,2.39,London,Cash,False
C1566,2025-06-24,Electronics,3.73,Glasgow,Card,False
C1567,2026-01-25,Electronics,29.06,Belfast,Cash,False
C1568,2026-02-14,Apparel,33.18,Glasgow,Cash,False
C1569,2025-09-04,Electronics,66.6,Glasgow,Card,False
C1570,2025-10-17,Books,33.96,London,Card,False
C1571,2025-04-30,Apparel,28.35,Glasgow,Cash,False
C1572,2025-09-04,Groceries,4.35,Manchester,Card,False
C1573,2025-11-24,Electronics,13.89,Belfast,Card,False
C1574,2025-05-13,Electronics,99.68,Belfast,Online,False
C1575,2025-09-25,Apparel,40.46,Belfast,Cash,False
C1576,2025-04-10,Apparel,0.98,London,Card,False
C1577,2026-02-19,Apparel,39.45,Manchester,Card,False
C1578,2026-02-14,Apparel,23.19,Glasgow,Card,False
C1579,2025-10-26,Books,27.55,Glasgow,Card,False
C1580,2025-10-19,Electronics,81.4,London,Online,False
C1581,2026-03-12,Books,20.51,Manchester,Cash,False
C1582,2026-01-29,Books,33.18,Manchester,Card,False
C1583,2025-05-05,Apparel,7.63,Manchester,Online,False
C1584,2025-09-08,Groceries,16.72,Glasgow,Card,False
C1585,2026-01-19,Books,7.18,Belfast,Card,False
C1586,2025-11-19,Apparel,20.91,Belfast,Card,False
C1587,2025-11-07,Electronics,2.39,Manchester,Card,False
C1588,2026-04-04,Groceries,0.9,Manchester,Online,False
C1589,2025-10-27,Books,30.16,London,Cash,False
C1590,2025-04-17,Electronics,12.99,London,Cash,False
C1591,2025-12-03,Apparel,39.07,Belfast,Cash,False
C1592,2026-02-06,Books,12.72,Manchester,Cash,False
C1593,2025-04-22,Books,41.78,Belfast,Cash,False
C1594,2025-11-25,Books,12.5,Belfast,Online,False
C1595,2025-08-06,Books,20.95,London,Online,False
C1596,2025-04-11,Books,211.46,Belfast,Online,True
C1597,2026-02-02,Apparel,158.46,Manchester,Online,True
C1598,2026-01-09,Books,49.35,London,Cash,False
C1599,2025-05-05,Groceries,19.84,Manchester,Card,False
C1600,2025-11-05,Apparel,9.73,Belfast,Cash,False
C1601,2025-06-27,Groceries,51.16,Glasgow,Card,False
C1602,2026-01-28,Apparel,9.4,London,Card,False
C1603,2026-01-19,Electronics,35.46,Manchester,Online,False
C1604,2025-12-03,Books,107.11,Glasgow,Online,True
C1605,2025-06-30,Groceries,4.75,London,Card,False
C1606,2025-06-15,Groceries,19.48,London,Card,False
C1607,2025-05-04,Groceries,111.41,Glasgow,Cash,True
C1608,2025-12-12,Electronics,18.53,Belfast,Online,False
C1609,2025-10-06,Electronics,39.87,Belfast,Cash,False
C1610,2025-11-14,Electronics,17.91,Glasgow,Online,False
C1611,2025-07-25,Electronics,30.71,London,Card,False
C1612,2025-09-22,Apparel,59.0,Manchester,Cash,False
C1613,2025-09-10,Electronics,30.84,Belfast,Online,False
C1614,2025-09-18,Electronics,43.17,Manchester,Card,False
C1615,2025-07-22,Groceries,22.09,Manchester,Online,False
C1616,2025-12-06,Books,150.0,London,Online,True
C1617,2025-04-21,Groceries,39.82,Glasgow,Online,False
C1618,2025-10-14,Books,19.25,Manchester,Online,False
C1619,2025-09-12,Apparel,29.54,Glasgow,Card,False
C1620,2025-04-10,Books,37.92,Belfast,Cash,False
C1621,2025-08-21,Apparel,35.51,London,Online,False
C1622,2026-02-24,Apparel,104.48,Belfast,Card,False
C1623,2025-06-13,Books,1927.0,Manchester,Card,True
C1624,2026-02-13,Apparel,107.78,London,Online,True
C1625,2025-06-19,Books,13.74,Belfast,Card,False
C1626,2026-02-10,Apparel,5.35,Glasgow,Card,False
C1627,2025-08-14,Electronics,12.58,Manchester,Card,False
C1628,2025-10-31,Books,47.77,London,Online,False
C1629,2025-04-15,Apparel,40.34,Glasgow,Cash,False
C1630,2026-04-04,Apparel,13.08,Glasgow,Online,False
C1631,2025-12-09,Electronics,31.46,Manchester,Card,False
C1632,2025-04-10,Groceries,23.16,Glasgow,Cash,False
C1633,2026-01-19,Books,47.74,Belfast,Cash,False
C1634,2026-01-05,Electronics,81.06,Glasgow,Card,False
C1635,2025-06-26,Apparel,19.9,Manchester,Cash,False
C1636,2026-02-01,Apparel,22.52,London,Cash,False
C1637,2025-06-30,Apparel,121.62,Manchester,Cash,True
C1638,2025-12-22,Books,120.54,London,Online,True
C1639,2025-10-14,Books,21.31,Belfast,Cash,False
C1640,2025-06-18,Books,28.84,London,Card,False
C1641,2025-05-15,Books,82.34,London,Online,False
C1642,2026-04-01,Electronics,222.98,Belfast,Online,True
C1643,2025-08-07,Books,28.15,Manchester,Cash,False
C1644,2025-04-18,Groceries,0.36,London,Online,False
C1645,2025-12-24,Electronics,69.88,London,Cash,False
C1646,2026-03-23,Apparel,11.91,Manchester,Cash,False
C1647,2025-12-30,Electronics,48.99,Glasgow,Cash,False
C1648,2025-10-30,Electronics,138.96,Glasgow,Online,True
C1649,2025-12-06,Groceries,72.06,Belfast,Online,False
C1650,2025-05-14,Electronics,19.55,Belfast,Cash,False
C1651,2025-09-05,Groceries,8.23,Glasgow,Cash,False
C1652,2025-12-17,Groceries,96.14,London,Online,False
C1653,2025-12-29,Groceries,233.89,Belfast,Cash,True
C1654,2025-04-24,Apparel,72.51,Belfast,Cash,False
C1655,2025-07-22,Apparel,53.14,Manchester,Online,False
C1656,2026-02-05,Apparel,44.02,Glasgow,Cash,False
C1657,2025-06-01,Electronics,5.09,Glasgow,Card,False
C1658,2025-06-09,Books,34.3,Glasgow,Cash,False
C1659,2025-07-23,Apparel,42.6,Glasgow,Card,False
C1660,2026-02-08,Electronics,63.33,Glasgow,Online,False
C1661,2026-02-12,Books,38.68,London,Cash,False
C1662,2025-12-21,Books,52.56,Glasgow,Card,False
C1663,2025-10-17,Books,92.57,London,Card,False
C1664,2026-03-06,Groceries,40.65,Belfast,Cash,False
C1665,2026-01-26,Electronics,57.96,Belfast,Online,False
C1666,2026-01-25,Books,83.52,Manchester,Cash,False
C1667,2025-12-31,Electronics,205.7,Belfast,Card,True
C1668,2025-08-06,Apparel,16.68,Belfast,Online,False
C1669,2025-10-03,Electronics,36.23,Belfast,Card,False
C1670,2025-11-01,Groceries,53.16,London,Card,False
C1671,2026-01-06,Apparel,39.7,London,Online,False
C1672,2026-03-05,Books,3.37,Glasgow,Online,False
C1673,2026-01-19,Books,13.99,Manchester,Cash,False
C1674,2025-10-15,Electronics,15.05,Belfast,Card,False
C1675,2026-04-01,Books,81.67,Manchester,Online,False
C1676,2025-12-14,Groceries,4.72,Glasgow,Cash,False
C1677,2026-03-09,Groceries,73.44,Belfast,Cash,False
C1678,2025-05-04,Books,178.38,Manchester,Card,True
C1679,2025-08-12,Groceries,109.67,Belfast,Card,True
C1680,2025-12-11,Groceries,129.38,Belfast,Online,True
C1681,2025-11-06,Apparel,41.07,Manchester,Online,False
C1682,2025-12-28,Electronics,7.61,London,Online,False
C1683,2025-10-05,Apparel,95.89,London,Cash,False
C1684,2025-08-08,Books,3.83,Glasgow,Online,False
C1685,2025-06-21,Apparel,11.62,Glasgow,Online,False
C1686,2026-03-01,Electronics,6.08,London,Cash,False
C1687,2025-08-28,Electronics,69.4,Glasgow,Online,False
C1688,2025-10-03,Books,14.19,Manchester,Card,False
C1689,2025-04-09,Apparel,78.86,Glasgow,Card,False
C1690,2025-09-01,Books,25.6,Belfast,Online,False
C1691,2025-09-22,Electronics,202.63,Belfast,Online,True
C1692,2026-02-24,Electronics,60.48,Manchester,Cash,False
C1693,2025-05-04,Books,3.81,Belfast,Online,False
C1694,2025-06-03,Books,12.01,Belfast,Card,False
C1695,2025-10-26,Apparel,62.85,Manchester,Cash,False
C1696,2025-05-15,Books,67.13,London,Card,False
C1697,2025-04-28,Apparel,23.38,Glasgow,Cash,False
C1698,2025-06-20,Electronics,111.59,Glasgow,Card,True
C1699,2025-12-29,Apparel,33.05,Belfast,Online,False
C1700,2025-07-04,Apparel,23.74,London,Online,False
C1701,2025-05-04,Books,19.23,Manchester,Online,False
C1702,2025-12-13,Books,69.48,Manchester,Cash,False
C1703,2026-03-30,Electronics,7.57,Belfast,Online,False
C1704,2025-05-07,Books,146.99,London,Cash,True
C1705,2025-07-24,Books,2.1,Glasgow,Card,False
C1706,2025-07-01,Apparel,4.86,London,Cash,False
C1707,2026-03-08,Groceries,355.15,Belfast,Card,True
C1708,2025-07-13,Groceries,19.6,Manchester,Online,False
C1709,2026-03-01,Groceries,100.03,London,Online,False
C1710,2025-12-17,Groceries,82.87,Glasgow,Card,False
C1711,2026-01-09,Books,34.65,Glasgow,Cash,False
C1712,2025-05-04,Electronics,129.12,London,Online,True
C1713,2025-07-20,Books,16.36,London,Cash,False
C1714,2025-10-01,Books,81.19,Belfast,Cash,False
C1715,2025-09-05,Electronics,27.93,London,Card,False
C1716,2025-07-03,Apparel,5.16,London,Cash,False
C1717,2025-11-18,Apparel,50.08,Manchester,Online,False
C1718,2025-10-23,Books,3.93,Manchester,Card,False
C1719,2025-09-20,Apparel,55.77,Manchester,Online,False
C1720,2025-06-05,Groceries,37.01,Belfast,Card,False
C1721,2026-03-05,Apparel,25.45,Manchester,Online,False
C1722,2025-09-02,Electronics,7.63,Glasgow,Card,False
C1723,2025-08-08,Electronics,155.53,London,Cash,True
C1724,2025-08-29,Books,60.03,London,Online,False
C1725,2025-12-17,Groceries,158.66,Belfast,Cash,True
C1726,2025-08-16,Groceries,82.35,London,Online,False
C1727,2026-01-03,Groceries,26.09,London,Card,False
C1728,2025-07-27,Apparel,46.32,Manchester,Card,False
C1729,2026-03-13,Electronics,73.13,London,Card,False
C1730,2026-03-06,Groceries,25.21,Belfast,Cash,False
C1731,2025-08-31,Electronics,173.41,Glasgow,Card,True
C1732,2025-11-26,Apparel,68.16,Manchester,Online,False
C1733,2025-12-19,Groceries,41.51,Belfast,Card,False
C1734,2025-05-21,Electronics,8.17,Manchester,Online,False
C1735,2025-07-20,Groceries,13.83,Manchester,Card,False
C1736,2026-02-19,Groceries,16.77,Manchester,Online,False
C1737,2025-12-17,Groceries,42.25,Manchester,Online,False
C1738,2025-05-24,Apparel,55.15,Belfast,Online,False
C1739,2025-04-19,Apparel,47.8,London,Cash,False
C1740,2025-06-14,Electronics,140.87,Glasgow,Cash,True
C1741,2025-05-14,Apparel,115.32,Belfast,Online,True
C1742,2025-08-01,Electronics,0.39,Manchester,Card,False
C1743,2025-05-22,Apparel,8.53,Glasgow,Cash,False
C1744,2025-08-20,Books,101.86,Belfast,Cash,False
C1745,2025-12-23,Books,7.25,Belfast,Cash,False
C1746,2026-03-03,Books,31.46,London,Cash,False
C1747,2026-01-04,Apparel,22.12,Manchester,Card,False
C1748,2025-11-11,Books,35.68,Manchester,Online,False
C1749,2026-01-25,Apparel,51.17,London,Online,False
C1750,2025-12-27,Groceries,56.37,Belfast,Cash,False
C1751,2025-05-10,Apparel,107.84,London,Online,True
C1752,2025-10-06,Electronics,13.76,London,Card,False
C1753,2025-04-10,Books,2.22,London,Online,False
C1754,2026-01-15,Electronics,87.1,Glasgow,Card,False
C1755,2025-05-31,Electronics,147.62,London,Online,True
C1756,2026-02-27,Groceries,57.37,Manchester,Card,False
C1757,2026-01-01,Books,28.44,London,Card,False
C1758,2026-02-06,Apparel,76.73,Glasgow,Cash,False
C1759,2025-11-20,Groceries,1.76,Glasgow,Card,False
C1760,2025-06-28,Electronics,9.06,London,Online,False
C1761,2025-12-15,Groceries,1.04,Manchester,Card,False
C1762,2025-04-27,Books,63.29,Manchester,Cash,False
C1763,2025-08-11,Apparel,110.9,Belfast,Online,True
C1764,2025-08-26,Electronics,21.81,London,Online,False
C1765,2025-09-28,Groceries,42.99,London,Cash,False
C1766,2025-10-14,Electronics,10.81,Manchester,Online,False
C1767,2026-03-10,Books,84.2,London,Online,False
C1768,2025-05-20,Books,107.82,Manchester,Cash,True
C1769,2025-08-09,Electronics,6.51,Glasgow,Online,False
C1770,2026-03-06,Apparel,76.33,London,Cash,False
C1771,2025-12-18,Electronics,15.53,Belfast,Cash,False
C1772,2025-06-16,Electronics,83.65,Manchester,Card,False
C1773,2026-01-01,Books,20.64,London,Cash,False
C1774,2025-12-24,Groceries,8.84,London,Cash,False
C1775,2026-01-09,Apparel,7.05,Manchester,Cash,False
C1776,2025-04-22,Groceries,19.14,Manchester,Online,False
C1777,2025-11-20,Electronics,20.9,Manchester,Card,False
C1778,2025-09-11,Electronics,17.15,Manchester,Cash,False
C1779,2025-05-16,Apparel,10.56,Glasgow,Cash,False
C1780,2025-06-25,Books,0.19,Belfast,Card,False
C1781,2025-10-09,Books,60.61,Manchester,Cash,False
C1782,2025-05-11,Apparel,112.74,Manchester,Cash,True
C1783,2026-02-28,Apparel,0.72,Belfast,Cash,False
C1784,2025-06-15,Apparel,23.7,Glasgow,Online,False
C1785,2025-09-29,Books,90.6,London,Cash,False
C1786,2026-03-28,Books,64.89,Manchester,Online,False
C1787,2025-11-10,Electronics,67.05,Belfast,Online,False
C1788,2025-06-30,Groceries,4.56,Glasgow,Cash,False
C1789,2026-01-28,Electronics,45.35,Manchester,Card,False
C1790,2025-04-22,Books,43.71,Belfast,Online,False
C1791,2025-05-24,Books,44.61,Manchester,Cash,False
C1792,2026-01-25,Apparel,18.74,Manchester,Online,False
C1793,2025-04-12,Groceries,62.4,Glasgow,Cash,False
C1794,2025-11-14,Books,1.98,Belfast,Online,False
C1795,2025-12-27,Groceries,22.53,London,Card,False
C1796,2025-05-04,Electronics,13.7,London,Cash,False
C1797,2025-09-28,Apparel,1.96,Manchester,Card,False
C1798,2025-10-10,Electronics,104.26,Manchester,Card,False
C1799,2025-10-09,Books,14.22,London,Online,False
C1800,2025-11-10,Apparel,40.8,Manchester,Online,False
C1801,2025-12-01,Groceries,141.98,London,Card,True
C1802,2025-04-30,Apparel,23.14,London,Card,False
C1803,2026-03-06,Apparel,25.95,London,Cash,False
C1804,2025-09-11,Groceries,20.52,Glasgow,Card,False
C1805,2025-08-03,Apparel,264.34,London,Cash,True
C1806,2025-09-22,Books,5.48,Belfast,Card,False
C1807,2025-04-22,Groceries,83.5,Manchester,Online,False
C1808,2026-02-16,Apparel,8.19,Belfast,Cash,False
C1809,2026-01-15,Books,93.19,Belfast,Card,False
C1810,2026-02-04,Groceries,0.97,London,Online,False
C1811,2025-07-30,Books,37.55,Manchester,Cash,False
C1812,2025-10-09,Books,1.48,Manchester,Card,False
C1813,2025-07-17,Groceries,130.46,Glasgow,Cash,True
C1814,2025-10-08,Groceries,59.33,Belfast,Cash,False
C1815,2025-12-18,Apparel,3.91,London,Card,False
C1816,2025-08-18,Apparel,20.08,London,Cash,False
